[2025-10-01 21:07:38.867300] [0x0000007f9ee9b7c0] [MocapTag] [0x0000150e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:07:42.191210] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1439] 1759367262191100, 6.11879, -0.0249047, -0.387084, -0.310543, -0.999637, -0.00662066, 0.011187, 0.0235981, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.194050] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1440] 1759367262193945, 6.12164, -0.0249047, -0.387084, -0.310543, -0.999637, -0.00662066, 0.011187, 0.0235981, 0.00856977, 0.00811708, -0.00690416, 0, 0, -0.0484388, 
[2025-10-01 21:07:42.197821] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1442] 1759367262197702, 6.12539, -0.0249047, -0.387084, -0.310543, -0.999637, -0.00662066, 0.011187, 0.0235981, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.201773] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1443] 1759367262201657, 6.12935, -0.0248953, -0.387059, -0.310545, -0.999638, -0.00665464, 0.011167, 0.023565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.203409] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1444] 1759367262203306, 6.131, -0.0248953, -0.387059, -0.310545, -0.999638, -0.00665464, 0.011167, 0.023565, 0, 0.00255176, 0, 0, 0, 0, 
[2025-10-01 21:07:42.205970] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1445] 1759367262205884, 6.13358, -0.0248953, -0.387059, -0.310545, -0.999638, -0.00665464, 0.011167, 0.023565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.208983] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1447] 1759367262208872, 6.13656, -0.0248953, -0.387059, -0.310545, -0.999638, -0.00665464, 0.011167, 0.023565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.213204] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1448] 1759367262213097, 6.14079, -0.0251629, -0.387211, -0.31041, -0.999628, -0.00663543, 0.0110398, 0.024047, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.216057] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1449] 1759367262215959, 6.14365, -0.0251629, -0.387211, -0.31041, -0.999628, -0.00663543, 0.0110398, 0.024047, -0.0267616, -0.0152298, 0.0135121, 0, 0, 0.0966385, 
[2025-10-01 21:07:42.219019] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1451] 1759367262218901, 6.14659, -0.0251629, -0.387211, -0.31041, -0.999628, -0.00663543, 0.0110398, 0.024047, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.221550] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1452] 1759367262221444, 6.14914, -0.0250626, -0.387151, -0.310445, -0.999631, -0.00667082, 0.0111084, 0.023882, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.224294] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1453] 1759367262224190, 6.15188, -0.0250626, -0.387151, -0.310445, -0.999631, -0.00667082, 0.0111084, 0.023882, 0.0100318, 0.00603046, -0.0034553, 0, 0, 0, 
[2025-10-01 21:07:42.228865] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1455] 1759367262228753, 6.15644, -0.0250626, -0.387151, -0.310445, -0.999631, -0.00667082, 0.0111084, 0.023882, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.231580] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1456] 1759367262231472, 6.15916, -0.0248944, -0.387095, -0.310521, -0.999635, -0.00671758, 0.01124, 0.0236473, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.234301] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1457] 1759367262234194, 6.16188, -0.0248944, -0.387095, -0.310521, -0.999635, -0.00671758, 0.01124, 0.0236473, 0.0168191, 0.00560775, -0.00764429, 0, 0, -0.0472318, 
[2025-10-01 21:07:42.236929] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1458] 1759367262236838, 6.16453, -0.0248944, -0.387095, -0.310521, -0.999635, -0.00671758, 0.01124, 0.0236473, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.239764] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1460] 1759367262239653, 6.16734, -0.0248944, -0.387095, -0.310521, -0.999635, -0.00671758, 0.01124, 0.0236473, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.242307] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1461] 1759367262242201, 6.16989, -0.0248465, -0.38707, -0.310537, -0.999636, -0.00671026, 0.0113009, 0.0235793, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.245801] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1462] 1759367262245685, 6.17338, -0.0248465, -0.38707, -0.310537, -0.999636, -0.00671026, 0.0113009, 0.0235793, 0.00478738, 0.0025333, 0, 0, 0, 0, 
[2025-10-01 21:07:42.248885] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1464] 1759367262248768, 6.17646, -0.0248465, -0.38707, -0.310537, -0.999636, -0.00671026, 0.0113009, 0.0235793, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.251450] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1465] 1759367262251343, 6.17903, -0.0250871, -0.38722, -0.310431, -0.999625, -0.00660288, 0.0112732, 0.0240768, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.254796] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1466] 1759367262254683, 6.18237, -0.0250871, -0.38722, -0.310431, -0.999625, -0.00660288, 0.0112732, 0.0240768, -0.0240584, -0.0150933, 0.0105846, 0, 0, 0.0998177, 
[2025-10-01 21:07:42.257001] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1468] 1759367262256920, 6.18461, -0.0250871, -0.38722, -0.310431, -0.999625, -0.00660288, 0.0112732, 0.0240768, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.261280] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1469] 1759367262261167, 6.18886, -0.0250871, -0.38722, -0.310431, -0.999625, -0.00660288, 0.0112732, 0.0240768, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.263805] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1470] 1759367262263695, 6.19139, -0.0249714, -0.387165, -0.310472, -0.999628, -0.00659781, 0.0113354, 0.0239099, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.266710] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1472] 1759367262266653, 6.19434, -0.0249714, -0.387165, -0.310472, -0.999628, -0.00659781, 0.0113354, 0.0239099, 0.011569, 0.00551117, -0.00403007, 0, 0, 0, 
[2025-10-01 21:07:42.269558] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1473] 1759367262269415, 6.19711, -0.0249714, -0.387165, -0.310472, -0.999628, -0.00659781, 0.0113354, 0.0239099, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.272111] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1474] 1759367262272006, 6.1997, -0.0248127, -0.387099, -0.310547, -0.999633, -0.00664181, 0.0113928, 0.0236727, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.276486] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1475] 1759367262276413, 6.2041, -0.0248127, -0.387099, -0.310547, -0.999633, -0.00664181, 0.0113928, 0.0236727, 0.0158728, 0.00661289, -0.0075601, 0, 0, -0.0476208, 
[2025-10-01 21:07:42.279483] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1477] 1759367262279353, 6.20704, -0.0248127, -0.387099, -0.310547, -0.999633, -0.00664181, 0.0113928, 0.0236727, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.282473] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1478] 1759367262282363, 6.21005, -0.0247645, -0.387082, -0.310545, -0.999633, -0.00676, 0.011259, 0.0237127, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.284987] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1479] 1759367262284822, 6.21251, -0.0247645, -0.387082, -0.310545, -0.999633, -0.00676, 0.011259, 0.0237127, 0.00481784, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.287447] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1481] 1759367262287285, 6.21498, -0.0247645, -0.387082, -0.310545, -0.999633, -0.00676, 0.011259, 0.0237127, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.290017] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1482] 1759367262289902, 6.21759, -0.0247645, -0.387082, -0.310545, -0.999633, -0.00676, 0.011259, 0.0237127, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.293430] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1483] 1759367262293304, 6.221, -0.0250115, -0.387251, -0.310436, -0.999624, -0.00652614, 0.0114015, 0.0240766, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.296301] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1484] 1759367262296209, 6.2239, -0.0250115, -0.387251, -0.310436, -0.999624, -0.00652614, 0.0114015, 0.0240766, -0.0246978, -0.0169503, 0.0108818, -0.0482798, 0, 0.0731785, 
[2025-10-01 21:07:42.299017] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1486] 1759367262298902, 6.22659, -0.0250115, -0.387251, -0.310436, -0.999624, -0.00652614, 0.0114015, 0.0240766, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.304218] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1487] 1759367262304095, 6.23179, -0.0248766, -0.38716, -0.310465, -0.999628, -0.00656738, 0.0114675, 0.0238495, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.304809] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1488] 1759367262304716, 6.23241, -0.0248766, -0.38716, -0.310465, -0.999628, -0.00656738, 0.0114675, 0.0238495, 0.0134864, 0.00915092, -0.00293671, 0, 0, -0.0456169, 
[2025-10-01 21:07:42.309131] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1490] 1759367262309020, 6.23671, -0.0248766, -0.38716, -0.310465, -0.999628, -0.00656738, 0.0114675, 0.0238495, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.311701] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1491] 1759367262311573, 6.23926, -0.024707, -0.387103, -0.310514, -0.999632, -0.00666643, 0.0115481, 0.0236257, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.314427] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1492] 1759367262314318, 6.24201, -0.024707, -0.387103, -0.310514, -0.999632, -0.00666643, 0.0115481, 0.0236257, 0.0169635, 0.00569887, -0.00486068, 0, 0, -0.0451081, 
[2025-10-01 21:07:42.317188] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1494] 1759367262317075, 6.24477, -0.024707, -0.387103, -0.310514, -0.999632, -0.00666643, 0.0115481, 0.0236257, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.319831] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1495] 1759367262319662, 6.24735, -0.024707, -0.387103, -0.310514, -0.999632, -0.00666643, 0.0115481, 0.0236257, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.322352] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1496] 1759367262322242, 6.24993, -0.0246607, -0.387077, -0.310508, -0.999632, -0.00668773, 0.0115984, 0.0236001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.325447] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1497] 1759367262325342, 6.25303, -0.0246607, -0.387077, -0.310508, -0.999632, -0.00668773, 0.0115984, 0.0236001, 0.00463444, 0.00255538, 0, 0, 0, 0, 
[2025-10-01 21:07:42.328383] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1499] 1759367262328216, 6.25591, -0.0246607, -0.387077, -0.310508, -0.999632, -0.00668773, 0.0115984, 0.0236001, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.330884] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1500] 1759367262330773, 6.25846, -0.0248992, -0.387216, -0.310372, -0.999622, -0.00662778, 0.0116175, 0.0240214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.333591] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1501] 1759367262333484, 6.26117, -0.0248992, -0.387216, -0.310372, -0.999622, -0.00662778, 0.0116175, 0.0240214, -0.0238542, -0.0138628, 0.0136229, 0, 0, 0.0844073, 
[2025-10-01 21:07:42.336249] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1502] 1759367262336161, 6.26385, -0.0248992, -0.387216, -0.310372, -0.999622, -0.00662778, 0.0116175, 0.0240214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.341246] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1504] 1759367262341134, 6.26882, -0.0248992, -0.387216, -0.310372, -0.999622, -0.00662778, 0.0116175, 0.0240214, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.343925] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1505] 1759367262343819, 6.27151, -0.0248045, -0.387194, -0.310372, -0.999622, -0.00678411, 0.0115917, 0.024006, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.346705] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1506] 1759367262346611, 6.2743, -0.0248045, -0.387194, -0.310372, -0.999622, -0.00678411, 0.0115917, 0.024006, 0.00947261, 0.00217821, 0, 0, 0, 0, 
[2025-10-01 21:07:42.349642] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1508] 1759367262349529, 6.27722, -0.0248045, -0.387194, -0.310372, -0.999622, -0.00678411, 0.0115917, 0.024006, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.352198] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1509] 1759367262352089, 6.27978, -0.0246273, -0.387114, -0.310467, -0.999628, -0.00671296, 0.0116844, 0.023714, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.357060] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1511] 1759367262356998, 6.28469, -0.0246273, -0.387114, -0.310467, -0.999628, -0.00671296, 0.0116844, 0.023714, 0.0177155, 0.00800806, -0.00951873, 0, 0, -0.0583652, 
[2025-10-01 21:07:42.359882] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1512] 1759367262359770, 6.28746, -0.0246273, -0.387114, -0.310467, -0.999628, -0.00671296, 0.0116844, 0.023714, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.362502] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1513] 1759367262362380, 6.29007, -0.0246018, -0.387101, -0.310495, -0.99963, -0.00670632, 0.0117182, 0.0236197, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.365416] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1514] 1759367262365305, 6.293, -0.0246018, -0.387101, -0.310495, -0.99963, -0.00670632, 0.0117182, 0.0236197, 0.00255572, 0, -0.0028154, 0, 0, 0, 
[2025-10-01 21:07:42.369000] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1516] 1759367262368889, 6.29658, -0.0246018, -0.387101, -0.310495, -0.99963, -0.00670632, 0.0117182, 0.0236197, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.372966] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1517] 1759367262372850, 6.30054, -0.024874, -0.387253, -0.31039, -0.999621, -0.00658379, 0.0116433, 0.0240653, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.374364] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1518] 1759367262374252, 6.30194, -0.024874, -0.387253, -0.31039, -0.999621, -0.00658379, 0.0116433, 0.0240653, -0.0272267, -0.0151929, 0.0105161, 0, 0, 0.0895396, 
[2025-10-01 21:07:42.376840] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1520] 1759367262376776, 6.30447, -0.024874, -0.387253, -0.31039, -0.999621, -0.00658379, 0.0116433, 0.0240653, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.379631] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1521] 1759367262379520, 6.30721, -0.024874, -0.387253, -0.31039, -0.999621, -0.00658379, 0.0116433, 0.0240653, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.382214] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1522] 1759367262382107, 6.3098, -0.0248165, -0.387217, -0.310452, -0.999624, -0.00657076, 0.0115769, 0.0239613, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.386500] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1524] 1759367262386436, 6.31413, -0.0248165, -0.387217, -0.310452, -0.999624, -0.00657076, 0.0115769, 0.0239613, 0.00575388, 0.00367617, -0.00619525, 0, 0, 0, 
[2025-10-01 21:07:42.389445] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1525] 1759367262389329, 6.31702, -0.0248165, -0.387217, -0.310452, -0.999624, -0.00657076, 0.0115769, 0.0239613, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.392032] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1526] 1759367262391921, 6.31961, -0.0246938, -0.387121, -0.310526, -0.999631, -0.0066182, 0.0115293, 0.0236755, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.394894] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1527] 1759367262394771, 6.32246, -0.0246938, -0.387121, -0.310526, -0.999631, -0.0066182, 0.0115293, 0.0236755, 0.0122721, 0.00960417, -0.00745221, 0, 0, -0.057248, 
[2025-10-01 21:07:42.397469] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1529] 1759367262397359, 6.32505, -0.0246938, -0.387121, -0.310526, -0.999631, -0.0066182, 0.0115293, 0.0236755, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.401783] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1530] 1759367262401668, 6.32936, -0.0247177, -0.387105, -0.310533, -0.999633, -0.00668028, 0.0114444, 0.0236148, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.406478] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1531] 1759367262406385, 6.33408, -0.0247177, -0.387105, -0.310533, -0.999633, -0.00668028, 0.0114444, 0.0236148, -0.00239128, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.407318] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1533] 1759367262407201, 6.33489, -0.0247177, -0.387105, -0.310533, -0.999633, -0.00668028, 0.0114444, 0.0236148, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.409876] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1534] 1759367262409765, 6.33746, -0.0247177, -0.387105, -0.310533, -0.999633, -0.00668028, 0.0114444, 0.0236148, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.412435] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1535] 1759367262412329, 6.34002, -0.0250104, -0.387241, -0.310417, -0.999624, -0.00660899, 0.0113191, 0.0241022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.415457] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1536] 1759367262415346, 6.34304, -0.0250104, -0.387241, -0.310417, -0.999624, -0.00660899, 0.0113191, 0.0241022, -0.0292702, -0.0135879, 0.0116801, 0, 0, 0.097838, 
[2025-10-01 21:07:42.418985] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1538] 1759367262418872, 6.34656, -0.0250104, -0.387241, -0.310417, -0.999624, -0.00660899, 0.0113191, 0.0241022, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.421745] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1539] 1759367262421631, 6.34932, -0.0249693, -0.38719, -0.310452, -0.999628, -0.00661021, 0.011345, 0.0239023, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.424549] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1540] 1759367262424444, 6.35213, -0.0249693, -0.38719, -0.310452, -0.999628, -0.00661021, 0.011345, 0.0239023, 0.00410921, 0.00509609, -0.00357775, 0, 0, -0.0400331, 
[2025-10-01 21:07:42.427245] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1542] 1759367262427148, 6.35484, -0.0249693, -0.38719, -0.310452, -0.999628, -0.00661021, 0.011345, 0.0239023, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.430061] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1543] 1759367262429950, 6.35764, -0.0249693, -0.38719, -0.310452, -0.999628, -0.00661021, 0.011345, 0.0239023, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.433710] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1544] 1759367262433604, 6.3613, -0.024843, -0.387089, -0.310523, -0.999635, -0.00666428, 0.0113285, 0.0236027, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.436235] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1545] 1759367262436148, 6.36384, -0.024843, -0.387089, -0.310523, -0.999635, -0.00666428, 0.0113285, 0.0236027, 0.0126278, 0.0101361, -0.0070924, 0, 0, -0.0600573, 
[2025-10-01 21:07:42.439014] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1547] 1759367262438902, 6.36659, -0.024843, -0.387089, -0.310523, -0.999635, -0.00666428, 0.0113285, 0.0236027, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.441559] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1548] 1759367262441447, 6.36914, -0.0248387, -0.387079, -0.310544, -0.999636, -0.00666388, 0.0113269, 0.0235616, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.444327] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1549] 1759367262444218, 6.37191, -0.0248387, -0.387079, -0.310544, -0.999636, -0.00666388, 0.0113269, 0.0235616, 0, 0, -0.00210457, 0, 0, 0, 
[2025-10-01 21:07:42.448552] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1551] 1759367262448437, 6.37613, -0.0248387, -0.387079, -0.310544, -0.999636, -0.00666388, 0.0113269, 0.0235616, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.451146] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1552] 1759367262451034, 6.37873, -0.0251114, -0.387215, -0.310436, -0.999626, -0.00656622, 0.0112585, 0.0240341, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.453955] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1553] 1759367262453848, 6.38154, -0.0251114, -0.387215, -0.310436, -0.999626, -0.00656622, 0.0112585, 0.0240341, -0.0272665, -0.0135921, 0.0108906, 0, 0, 0.0948451, 
[2025-10-01 21:07:42.456483] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1554] 1759367262456392, 6.38408, -0.0251114, -0.387215, -0.310436, -0.999626, -0.00656622, 0.0112585, 0.0240341, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.459388] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1556] 1759367262459276, 6.38697, -0.0251114, -0.387215, -0.310436, -0.999626, -0.00656622, 0.0112585, 0.0240341, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.463727] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1557] 1759367262463617, 6.39131, -0.0250089, -0.387152, -0.310486, -0.99963, -0.00659159, 0.0112468, 0.0238595, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.466464] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1558] 1759367262466377, 6.39407, -0.0250089, -0.387152, -0.310486, -0.99963, -0.00659159, 0.0112468, 0.0238595, 0.0102441, 0.00633966, -0.0050495, 0, 0, -0.0349719, 
[2025-10-01 21:07:42.469393] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1560] 1759367262469270, 6.39696, -0.0250089, -0.387152, -0.310486, -0.99963, -0.00659159, 0.0112468, 0.0238595, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.472044] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1561] 1759367262471933, 6.39962, -0.0248895, -0.387096, -0.310538, -0.999634, -0.00675013, 0.0111117, 0.0237286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.474817] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1562] 1759367262474708, 6.4024, -0.0248895, -0.387096, -0.310538, -0.999634, -0.00675013, 0.0111117, 0.0237286, 0.0119394, 0.00554733, -0.00518975, 0, 0, 0, 
[2025-10-01 21:07:42.477402] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1564] 1759367262477285, 6.40498, -0.0248895, -0.387096, -0.310538, -0.999634, -0.00675013, 0.0111117, 0.0237286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.480623] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1565] 1759367262480510, 6.4082, -0.0248458, -0.387098, -0.310564, -0.999635, -0.00661478, 0.0112599, 0.0236319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.483624] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1566] 1759367262483512, 6.4112, -0.0248458, -0.387098, -0.310564, -0.999635, -0.00661478, 0.0112599, 0.0236319, 0.00437273, 0, -0.00259248, 0, 0, 0, 
[2025-10-01 21:07:42.486085] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1567] 1759367262485981, 6.41367, -0.0248458, -0.387098, -0.310564, -0.999635, -0.00661478, 0.0112599, 0.0236319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.489115] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1569] 1759367262488995, 6.41669, -0.0248458, -0.387098, -0.310564, -0.999635, -0.00661478, 0.0112599, 0.0236319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:07:42.491522] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [1570] 1759367262491409, 6.4191, -0.0251174, -0.387249, -0.310444, -0.999626, -0.00654549, 0.011206, 0.0240721, 0, 0, 0, 0, 0, 0, 
